"","sampleid","SampleDate","StationCode","Replicate","total_abund","Agabus","Atractides","Baetis","Bezzia__Palpomyia","Capniidae","Centroptilum","Diamesinae","Dytiscidae","Isoperla","Micrasema","Orthocladiinae","Ostracoda","Podonominae","Rhyacophila","Sanfilippodytes","Simulium","Sperchon","Taeniopterygidae","Tanytarsini","Tinodes","Tipulidae","Ceratopogon","Chironomini","Euparyphus","Gammarus","Gumaga","Hyalella","Lepidostoma","Oligochaeta","Paraleptophlebia","Pisidium","Stictotarsus","Tanypodinae","Turbellaria","Dasyhelea","Empididae","Gyraulus","Hydraena","Hydroptila","Muscidae","Oreodytes","Physa","Planorbidae","Agathon","Callibaetis","Coenagrionidae","Hydrophilidae","Nemouridae","Philorus","Probezzia","Psychoda","Wormaldia","Prosimulium","Culicidae","Culicoides","Stilobezzia","Ochrotrichia","Caenis_bajaensis","Ephydridae","Hydropsychidae","Lebertia","Meringodixa","Serromyia","Atrichopogon","Corydalidae","Fallceon","Gerridae","Libellulidae","Archilestes","Corixidae","Dixella","Gyrinidae","Odontomyia","Peltodytes","Pseudochironomus","Uvarus_subtilis","Eylais","Hygrobates","Limnesia","Mideopsis","Prostoma","Ameletus","Chloroperlidae","Heptageniidae","Dolichopodidae","Dytiscus","Tropisternus","Dixa","Leuctridae","Gastropoda","Maruina","Crangonyx","Pericoma__Telmatoscopus","Helichus","Ordobrevia_nubifera","Zaitzevia","Matriella_teresa","Sciomyzidae","Lestes","Blepharicera","Diphetor_hageni","Drunella_coloradensis","Glossosoma","Laccobius","Prodiamesinae","Ochthebius","Amphipoda","Scirtidae","Arrenurus","Hydrobiidae","Hydrotrupes_palpalis","Aeshnidae","Dolophilodes","Hydra","Lymnaea","Thyopsoides","Veliidae","Belostomatidae","Acari","Serratella_micheneri","Agapetus","Ephemerella_maculata","Serratella_teresa","Siphlonurus","Anacaena","Berosus","Mesobates","Cordulegaster_dorsalis","Eubrianax_edwardsii","Frontipoda","Tabanidae","Hypsogastropoda","Limnephilidae","Torrenticola","Cymbiodyta","Eucorethra_underwoodi","Microcylloepus","Ambrysus","Perlidae","Stygothrombium","Optioservus_divergens","Cultus","Glossiphoniidae","Glutops","Paracymus","Postelichus","Unionicolidae","Helicopsyche","Liodessus","Hydroporus","Isopoda","Heterlimnius","Helochares_normatus","Serratella_tibialis","Thaumaleidae","Enochrus","Forcipomyia","Acentrella_insignificans","Agabinus","Nemotelus","Stratiomys","Helisoma","Juga","Limnochares","Drunella_flavilinea","Hydroscapha_natans","Oecetis","Tricorythodes","Polycentropus","Testudacarus","Sperchonopsis","Oxyethira","Deuterophlebia","Hydrodroma","Cloeodes_excogitatus","Neoclypeodytes","Procloeon","Brachycentrus_echo","Chaetarthria","Elmidae","Limnebius","Sphaerium","Staphylinidae","Hydrachna","Laccophilus","Notonectidae","Ametor","Hydrobius_fuscipes","Gomphidae","Erpobdellidae","Hygrotus","Hetaerina_americana","Haliplus","Oecetis_disjuncta","Hydrochus","Caenis_latipennis"
"93","5/25/2018_903NP9UAC_1","5/25/2018","903NP9UAC",1,568,0,0.00704225352112676,0.0545774647887324,0.00528169014084507,0,0,0,0,0.00176056338028169,0.0193661971830986,0.116197183098592,0.0123239436619718,0.00176056338028169,0,0,0,0.00704225352112676,0,0.382042253521127,0,0.0211267605633803,0,0.051056338028169,0.00880281690140845,0,0.00176056338028169,0,0.0123239436619718,0.00528169014084507,0,0,0.028169014084507,0.0299295774647887,0,0.00352112676056338,0,0,0,0.0528169014084507,0,0,0.0528169014084507,0,0,0,0.0105633802816901,0.00704225352112676,0,0,0,0,0,0,0,0,0.0176056338028169,0.00176056338028169,0,0,0.00528169014084507,0,0.00176056338028169,0,0,0.00176056338028169,0.0140845070422535,0.00528169014084507,0,0,0.00176056338028169,0,0,0,0,0.00880281690140845,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0.0211267605633803,0,0,0.00352112676056338,0,0,0,0,0,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528169014084507,0.00176056338028169,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0.00176056338028169,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","5/29/2012_903ACPCT1_1","5/29/2012","903ACPCT1",1,183,0,0,0.0109289617486339,0.0655737704918033,0,0.0382513661202186,0,0,0,0.00546448087431694,0.12568306010929,0.00546448087431694,0.0109289617486339,0,0.0109289617486339,0.00546448087431694,0,0,0.207650273224044,0,0.0273224043715847,0,0.0601092896174863,0.0273224043715847,0,0,0,0.00546448087431694,0.0382513661202186,0,0,0.0437158469945355,0.0382513661202186,0,0,0,0,0,0.0218579234972678,0,0,0.0382513661202186,0,0,0.00546448087431694,0,0,0,0,0,0,0,0,0,0.00546448087431694,0.0546448087431694,0.00546448087431694,0,0,0,0,0,0,0,0,0.0273224043715847,0,0,0,0.00546448087431694,0,0,0.00546448087431694,0,0,0,0,0,0,0,0,0.0491803278688525,0,0,0,0,0,0,0,0,0.00546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,0.0273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546448087431694,0,0.00546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109289617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","5/3/2010_905DGSY1x_1","5/3/2010","905DGSY1x",1,500,0,0.004,0.082,0.032,0,0,0,0.004,0.004,0.002,0.132,0.006,0.024,0,0,0.008,0,0,0.022,0,0,0,0.008,0,0,0,0,0,0.2,0.004,0,0.01,0.002,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.044,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.044,0.214,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","5/3/2016_903FCPSPx_1","5/3/2016","903FCPSPx",1,668,0,0,0.0898203592814371,0,0,0.0029940119760479,0,0,0,0,0.270958083832335,0.00449101796407186,0.0838323353293413,0,0,0.218562874251497,0.00149700598802395,0,0.0284431137724551,0.00149700598802395,0,0,0.0194610778443114,0.00149700598802395,0,0.0239520958083832,0.0239520958083832,0.0164670658682635,0.0389221556886228,0.00449101796407186,0.0254491017964072,0,0.0269461077844311,0,0.00449101796407186,0,0,0,0,0,0,0.0149700598802395,0,0,0,0.0688622754491018,0,0.00149700598802395,0,0.00149700598802395,0,0.00149700598802395,0,0,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149700598802395,0,0,0,0,0,0,0,0.00149700598802395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149700598802395,0,0,0,0,0,0.00149700598802395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449101796407186,0,0.00449101796407186,0,0,0,0,0,0,0,0,0,0,0,0,0.00149700598802395,0.00149700598802395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149700598802395,0.00149700598802395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","5/3/2016_905WE0679_1","5/3/2016","905WE0679",1,540,0,0.00185185185185185,0.0240740740740741,0.0222222222222222,0,0,0,0.00185185185185185,0.00185185185185185,0,0.0611111111111111,0.0222222222222222,0.00185185185185185,0,0,0.012962962962963,0,0,0.105555555555556,0,0.00185185185185185,0,0.00555555555555556,0,0,0,0,0,0.42962962962963,0.0296296296296296,0,0.0037037037037037,0.0037037037037037,0,0.0037037037037037,0,0,0,0,0,0,0.238888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185185185185185,0,0,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185185185185185,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","5/3/2017_903ACPCT1_1","5/3/2017","903ACPCT1",1,697,0,0.00430416068866571,0.246771879483501,0.0114777618364419,0,0.00143472022955524,0,0.00143472022955524,0.024390243902439,0,0.413199426111908,0,0.0186513629842181,0,0,0.0803443328550933,0,0,0.0186513629842181,0,0,0,0.0774748923959828,0,0,0.00143472022955524,0,0,0.0157819225251076,0,0,0,0.00573888091822095,0,0.00286944045911047,0.00286944045911047,0,0,0.0315638450502152,0,0,0.00143472022955524,0,0,0.00143472022955524,0,0,0,0,0,0,0,0,0,0,0,0.0157819225251076,0,0,0,0.00143472022955524,0,0,0,0.00717360114777618,0.00143472022955524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573888091822095,0,0.00286944045911047,0,0,0.00143472022955524,0,0,0.00143472022955524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143472022955524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","5/3/2017_903NP9UAC_1","5/3/2017","903NP9UAC",1,816,0,0.00122549019607843,0.118872549019608,0.00490196078431373,0,0,0,0,0.00980392156862745,0,0.436274509803922,0,0.10906862745098,0,0,0.0661764705882353,0,0,0.0441176470588235,0.00245098039215686,0.00245098039215686,0,0.16421568627451,0.00245098039215686,0,0,0,0,0.00245098039215686,0,0,0.00245098039215686,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122549019607843,0,0,0,0.00245098039215686,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098039215686,0.00367647058823529,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","5/3/2017_903SLFRCx_1","5/3/2017","903SLFRCx",1,752,0,0,0,0.00531914893617021,0,0.00265957446808511,0,0.00132978723404255,0,0,0.296542553191489,0.00398936170212766,0.0545212765957447,0,0,0.00132978723404255,0,0,0.43218085106383,0,0.00132978723404255,0,0.156914893617021,0,0,0,0,0,0.00531914893617021,0.011968085106383,0.00265957446808511,0,0.0186170212765957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265957446808511,0,0,0,0,0,0,0,0,0,0.00132978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","5/3/2019_903ACPCT1_1","5/3/2019","903ACPCT1",1,179,0,0.0111731843575419,0.452513966480447,0.0502793296089385,0,0.0111731843575419,0,0.00558659217877095,0.0111731843575419,0,0.122905027932961,0,0.0167597765363128,0.00558659217877095,0,0.106145251396648,0,0,0.0111731843575419,0,0.0111731843575419,0,0.0391061452513966,0,0,0,0,0,0.00558659217877095,0,0,0.0167597765363128,0,0,0,0,0,0,0.0558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558659217877095,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558659217877095,0.0223463687150838,0,0.0111731843575419,0,0,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","5/4/2010_907SRSD1x_1","5/4/2010","907SRSD1x",1,573,0.0226876090750436,0.0157068062827225,0.150087260034904,0.120418848167539,0,0.144851657940663,0,0,0.0366492146596859,0,0.0924956369982548,0.00174520069808028,0.00698080279232112,0,0.0174520069808028,0.195462478184991,0,0,0.0191972076788831,0,0.0087260034904014,0,0.00349040139616056,0.00174520069808028,0,0.00174520069808028,0,0,0.0296684118673647,0.0139616055846422,0.00174520069808028,0.0366492146596859,0.00174520069808028,0,0,0,0,0.00349040139616056,0,0,0,0.00523560209424084,0,0,0,0,0.0157068062827225,0,0,0,0,0,0,0,0.00174520069808028,0.00349040139616056,0.0261780104712042,0,0,0,0,0.00349040139616056,0,0,0.00174520069808028,0,0,0,0.00174520069808028,0,0,0,0,0.00174520069808028,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174520069808028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","5/4/2016_903NP9UAC_1","5/4/2016","903NP9UAC",1,765,0,0.00130718954248366,0.0222222222222222,0.0143790849673203,0,0.00130718954248366,0,0,0.00261437908496732,0,0.376470588235294,0,0.0065359477124183,0,0,0.0104575163398693,0,0,0.077124183006536,0.00130718954248366,0,0,0.256209150326797,0,0,0.00261437908496732,0,0.00130718954248366,0.0261437908496732,0.0405228758169935,0.00130718954248366,0.0065359477124183,0.0535947712418301,0,0.00130718954248366,0.00130718954248366,0,0,0.00784313725490196,0,0,0.0300653594771242,0,0,0.00392156862745098,0.00130718954248366,0.00130718954248366,0,0,0,0,0,0,0,0.0065359477124183,0.00784313725490196,0.00130718954248366,0.00522875816993464,0,0,0,0,0,0.00130718954248366,0.00130718954248366,0.00130718954248366,0,0,0,0,0.00130718954248366,0,0,0.00130718954248366,0,0,0,0,0,0,0,0.00261437908496732,0.00522875816993464,0,0,0,0,0,0,0,0.00130718954248366,0,0,0.00130718954248366,0,0,0,0,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0.00522875816993464,0,0,0,0,0,0,0,0,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0.00261437908496732,0,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","5/4/2016_903WE0798_1","5/4/2016","903WE0798",1,701,0.00427960057061341,0.0014265335235378,0.0313837375178317,0.00427960057061341,0,0.021398002853067,0,0.00998573466476462,0.00427960057061341,0,0.442225392296719,0.0313837375178317,0.0370898716119829,0,0,0.0342368045649073,0,0,0.159771754636234,0,0,0,0.132667617689016,0,0,0,0,0,0,0.0228245363766049,0,0.00427960057061341,0.0399429386590585,0,0,0,0,0,0,0,0.00285306704707561,0.0014265335235378,0,0,0,0,0,0,0,0,0,0,0,0.0014265335235378,0,0,0,0,0.00713266761768902,0,0,0.00427960057061341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014265335235378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","5/4/2016_903WE0900_1","5/4/2016","903WE0900",1,525,0,0.00571428571428571,0.00761904761904762,0.0152380952380952,0,0.0114285714285714,0,0.0152380952380952,0.00571428571428571,0,0.375238095238095,0.0419047619047619,0.0019047619047619,0,0,0.0152380952380952,0,0,0.112380952380952,0,0,0,0.0647619047619048,0,0,0,0,0,0.0838095238095238,0.0019047619047619,0,0.0019047619047619,0.0647619047619048,0,0.0171428571428571,0,0,0,0,0,0.0019047619047619,0.00380952380952381,0,0,0.00380952380952381,0,0,0,0,0,0,0,0,0,0,0,0.0971428571428571,0,0.00761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019047619047619,0,0,0,0,0,0,0,0,0,0,0,0.0019047619047619,0,0,0,0,0,0,0,0,0,0,0.0361904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","5/4/2017_905SDBDN9_1","5/4/2017","905SDBDN9",1,622,0,0.00482315112540193,0.00643086816720257,0.0128617363344051,0.00160771704180064,0,0,0,0,0,0.356913183279743,0.00643086816720257,0.0337620578778135,0,0.00321543408360129,0.155948553054662,0,0,0.188102893890675,0,0.00160771704180064,0,0.0691318327974277,0.00482315112540193,0,0,0,0,0.0610932475884244,0.00964630225080386,0,0,0.00160771704180064,0,0.00482315112540193,0.00321543408360129,0,0,0,0,0,0.00803858520900321,0,0,0.00803858520900321,0.00321543408360129,0,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0.00160771704180064,0.00160771704180064,0,0.00482315112540193,0,0,0,0,0,0.00160771704180064,0,0,0.00160771704180064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964630225080386,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0.0209003215434084,0,0,0,0,0,0,0,0.00160771704180064,0,0,0,0,0,0,0,0,0,0,0.00160771704180064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","5/4/2017_905WE0679_1","5/4/2017","905WE0679",1,610,0,0.00163934426229508,0.124590163934426,0,0,0,0,0,0.0213114754098361,0,0.277049180327869,0,0.0377049180327869,0,0,0.185245901639344,0.00163934426229508,0,0.00491803278688525,0,0,0,0.137704918032787,0,0,0,0,0.00327868852459016,0.00983606557377049,0,0,0.00491803278688525,0,0,0,0.00163934426229508,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0.0229508196721311,0,0.0377049180327869,0,0.00163934426229508,0,0,0,0,0.0131147540983607,0,0,0.00983606557377049,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983606557377049,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0.00327868852459016,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0.00163934426229508,0,0,0,0,0,0,0,0,0,0.00163934426229508,0.0622950819672131,0,0,0,0,0,0,0,0.00163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","5/5/2010_901TCSMP1_1","5/5/2010","901TCSMP1",1,615,0,0,0.601626016260163,0,0,0,0,0,0,0,0.320325203252033,0,0,0,0,0,0,0,0.00650406504065041,0,0.0016260162601626,0,0.0211382113821138,0,0,0,0,0,0.0455284552845528,0,0,0,0.0016260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","5/5/2016_903ACPCT1_1","5/5/2016","903ACPCT1",1,576,0,0.00520833333333333,0.173611111111111,0,0,0.00520833333333333,0,0,0.0104166666666667,0,0.196180555555556,0,0,0,0.00173611111111111,0.40625,0.00173611111111111,0,0.0555555555555556,0,0,0,0.0138888888888889,0.00520833333333333,0,0,0,0,0.015625,0,0,0,0.00694444444444444,0,0.0121527777777778,0,0,0,0.00173611111111111,0,0,0.00347222222222222,0,0,0.00694444444444444,0,0,0,0,0.00347222222222222,0,0,0,0,0,0,0,0,0,0,0,0.00347222222222222,0,0,0.00173611111111111,0.0399305555555556,0,0,0,0,0,0,0.0173611111111111,0,0.00694444444444444,0,0,0,0,0,0,0,0.00173611111111111,0,0,0,0,0.00173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","5/6/2014_911KCKCRx_1","5/6/2014","911KCKCRx",1,630,0,0.00158730158730159,0.00952380952380952,0.00793650793650794,0,0.00793650793650794,0,0.019047619047619,0.00158730158730159,0,0.222222222222222,0,0.0174603174603175,0,0.00158730158730159,0,0.00158730158730159,0,0.365079365079365,0,0.00317460317460317,0,0.019047619047619,0,0,0,0,0.00158730158730159,0.0650793650793651,0.0492063492063492,0,0,0.161904761904762,0,0,0.00158730158730159,0.00158730158730159,0.00158730158730159,0.0142857142857143,0,0.00158730158730159,0,0,0,0,0,0.00158730158730159,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0.00158730158730159,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","5/7/2019_903NP9UAC_1","5/7/2019","903NP9UAC",1,100,0,0,0.03,0,0,0,0,0,0,0,0.54,0,0.21,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","5/8/2015_903NP9LWF_1","5/8/2015","903NP9LWF",1,640,0.0015625,0.0203125,0.0109375,0.0015625,0,0,0,0,0,0,0.0859375,0,0,0,0,0.04375,0,0,0.225,0,0,0,0.025,0.009375,0,0,0,0,0.00625,0.0015625,0,0.003125,0.0578125,0,0.090625,0.0046875,0,0,0.15625,0.0015625,0.00625,0.075,0,0,0.01875,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0.003125,0,0,0,0.00625,0,0,0,0,0,0,0,0,0.059375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765625,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
