SampleDate,DWC_Month,DWC_Year,StationCode,SampleTypeCode,Replicate,SampleComplete,FinalID,CommonName,ID_to_use,BAResult,DWC_BAResult_Numeric,Result,DWC_Result_Numeric,DWC_BAResult_Result,DWC_BAResult_Result_Numeric,UnitName
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Bacillariophyceae,,Bacillariophyceae,6,6,,,6,6,count
6/25/2012,6,2012,911TJLCC2,Qualitative,1,TRUE,Chara vulgaris,,Chara vulgaris,,,,,,,count
6/25/2012,6,2012,911TJLCC2,Qualitative,1,TRUE,Characiopsis minor,,Characiopsis minor,,,,,,,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,285,285,,,285,285,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Diploneis elliptica,,Diploneis elliptica,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Diploneis oblongella,,Diploneis oblongella,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Diploneis parma,,Diploneis parma,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Eolimna minima,Lump with Sellaphora atomoides,Sellaphora atomoides,4,4,,,4,4,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Epithemia adnata,,Epithemia adnata,6,6,,,6,6,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,6,6,,,6,6,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Epithemia turgida,,Epithemia turgida,6,6,,,6,6,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Fragilaria vaucheriae,,Fragilaria vaucheriae,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema,,Exclude,10,10,,,10,10,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema angustatum,,Gomphonema angustatum,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema pumilum,,Gomphonema pumilum,4,4,,,4,4,count
6/25/2012,6,2012,911TJLCC2,Microalgae,1,TRUE,Leptolyngbya cf tenuis,,Leptolyngbya tenuis,,,74493.69013,74493.69013,74493.69013,74493.69013,um3/cm2
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Melosira varians,,Melosira varians,1,1,,,1,1,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula cryptotenella,,Navicula cryptotenella,14,14,,,14,14,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula erifuga,,Navicula erifuga,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,9,9,,,9,9,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula menisculus,,Navicula menisculus,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula recens,,Navicula recens,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula reichardtiana,,Navicula reichardtiana,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia,,Exclude,8,8,,,8,8,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia dissipata,,Nitzschia dissipata,4,4,,,4,4,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia lacuum,,Nitzschia lacuum,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia recta,,Nitzschia recta,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Macroalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,5961251863,5961251863,5961251863,5961251863,um3/cm2
6/25/2012,6,2012,911TJLCC2,Microalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,7799908.585,7799908.585,7799908.585,7799908.585,um3/cm2
6/25/2012,6,2012,911TJLCC2,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Pinnularia,,Exclude,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Planothidium delicatulum,,Planothidium delicatulum,33,33,,,33,33,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,30,30,,,30,30,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,20,20,,,20,20,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Pseudostaurosira brevistriata,,Pseudostaurosira brevistriata,4,4,,,4,4,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Reimeria uniseriata,,Reimeria uniseriata,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Rhoicosphenia abbreviata,,Rhoicosphenia abbreviata,41,41,,,41,41,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Rhopalodia brebissonii,,Rhopalodia brebissonii,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Rhopalodia constricta,,Rhopalodia constricta,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora atomoides,,Sellaphora atomoides,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora pupula,,Sellaphora pupula,2,2,,,2,2,count
6/25/2012,6,2012,911TJLCC2,Qualitative,1,TRUE,Spirogyra maxima,,Spirogyra maxima,,,,,,,count
6/25/2012,6,2012,911TJLCC2,Integrated,1,TRUE,Tryblionella apiculata,,Tryblionella apiculata,2,2,,,2,2,count
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Anabaena cylindrica,,Anabaena cylindrica,,,111318.8881,111318.8881,111318.8881,111318.8881,um3/cm2
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Anabaena cylindrica,,Anabaena cylindrica,,,,,,,count
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,131558.686,131558.686,131558.686,131558.686,um3/cm2
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Calothrix fusca,,Calothrix fusca,,,,,,,count
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Draparnaldia mutabilis,,Draparnaldia mutabilis,,,,,,,count
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,1955.164471,1955.164471,1955.164471,1955.164471,um3/cm2
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Leptolyngbya cf foveolarum,,Leptolyngbya foveolarum,,,13382.12062,13382.12062,13382.12062,13382.12062,um3/cm2
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Leptolyngbya nostocorum,,Leptolyngbya nostocorum,,,6691.060311,6691.060311,6691.060311,6691.060311,um3/cm2
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Leptolyngbya tenuis,,Leptolyngbya tenuis,,,17711.63023,17711.63023,17711.63023,17711.63023,um3/cm2
6/26/2012,6,2012,911NCPCRx,Microalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,42273.70919,42273.70919,42273.70919,42273.70919,um3/cm2
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Nostochopsis lobatus,,Nostochopsis lobatus,,,,,,,count
6/26/2012,6,2012,911NCPCRx,Qualitative,1,TRUE,Sirodotia huillensis,,Sirodotia huillensis,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Achnanthidium exiguum,,Achnanthidium exiguum,36,36,,,36,36,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,9,9,,,9,9,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Amphipleura pellucida,,Amphipleura pellucida,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Amphora copulata,,Amphora copulata,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Amphora pediculus,,Amphora pediculus,43,43,,,43,43,count
7/9/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,433673469.4,433673469.4,433673469.4,433673469.4,um3/cm2
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,54243.90081,54243.90081,54243.90081,54243.90081,um3/cm2
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Aphanocapsa cf delicatissima,,Aphanocapsa delicatissima,,,79.03017267,79.03017267,79.03017267,79.03017267,um3/cm2
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Bacillariophyceae,,Bacillariophyceae,10,10,,,10,10,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Caloneis bacillum,,Caloneis bacillum,6,6,,,6,6,count
7/9/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Chara vulgaris,,Chara vulgaris,,,40331632653,40331632653,40331632653,40331632653,um3/cm2
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Cladophora fracta,,Cladophora fracta,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,181,181,,,181,181,count
7/9/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Cylindrospermum stagnale,,Cylindrospermum stagnale,,,1734693878,1734693878,1734693878,1734693878,um3/cm2
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Cylindrospermum stagnale,,Cylindrospermum stagnale,,,4839734.258,4839734.258,4839734.258,4839734.258,um3/cm2
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Cylindrospermum stagnale,,Cylindrospermum stagnale,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Diploneis oblongella,,Diploneis oblongella,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Diploneis parma,,Diploneis parma,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Eolimna minima,Lump with Sellaphora atomoides,Sellaphora atomoides,12,12,,,12,12,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Epithemia adnata,,Epithemia adnata,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,10,10,,,10,10,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Eunotia,,Exclude,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Fallacia omissa,,Fallacia omissa,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Fallacia tenera,,Fallacia tenera,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Fragilaria mesolepta,,Fragilaria mesolepta,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Geitlerinema splendidum,,Geitlerinema splendidum,,,867346938.8,867346938.8,867346938.8,867346938.8,um3/cm2
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Geitlerinema splendidum,,Geitlerinema splendidum,,,31806.07078,31806.07078,31806.07078,31806.07078,um3/cm2
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema,,Exclude,8,8,,,8,8,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema coronatum,,Gomphonema coronatum,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema kobayasii,,Gomphonema kobayasii,8,8,,,8,8,count
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Jaaginema pallidum,,Jaaginema pallidum,,,14409.22218,14409.22218,14409.22218,14409.22218,um3/cm2
7/9/2012,7,2012,911TJLCC2,Epiphyte,1,TRUE,Jaaginema pallidum,,Jaaginema pallidum,77,77,,,77,77,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula antonii,,Navicula antonii,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula cryptotenella,,Navicula cryptotenella,28,28,,,28,28,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula erifuga,,Navicula erifuga,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,14,14,,,14,14,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula menisculus,,Navicula menisculus,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula reichardtiana,,Navicula reichardtiana,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula tripunctata,,Navicula tripunctata,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Neidiomorpha binodiformis,,Neidiomorpha binodiformis,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia,,Exclude,6,6,,,6,6,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia amphibia,,Nitzschia amphibia,5,5,,,5,5,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia archibaldii,,Nitzschia archibaldii,12,12,,,12,12,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia communis,,Nitzschia communis,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia dissipata,,Nitzschia dissipata,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia inconspicua,,Nitzschia inconspicua,6,6,,,6,6,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia lacuum,,Nitzschia lacuum,10,10,,,10,10,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia linearis,,Nitzschia linearis,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia palea,,Nitzschia palea,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia recta,,Nitzschia recta,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,5897.652162,5897.652162,5897.652162,5897.652162,um3/cm2
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Paralemanea catenata,,Paralemanea catenata,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Pinnularia,,Exclude,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium delicatulum,,Planothidium delicatulum,41,41,,,41,41,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium dubium,,Planothidium dubium,1,1,,,1,1,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,39,39,,,39,39,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,11,11,,,11,11,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Pseudostaurosira brevistriata,,Pseudostaurosira brevistriata,14,14,,,14,14,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Reimeria uniseriata,,Reimeria uniseriata,3,3,,,3,3,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Rhoicosphenia abbreviata,,Rhoicosphenia abbreviata,17,17,,,17,17,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora atomoides,,Sellaphora atomoides,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora pupula,,Sellaphora pupula,2,2,,,2,2,count
7/9/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Simonsenia delognei,,Simonsenia delognei,4,4,,,4,4,count
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Spirogyra sp 1,,Spirogyra sp 1,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Epiphyte,1,TRUE,Spirulina corakiana,,Spirulina corakiana,23,23,,,23,23,count
7/9/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Spirulina corakiana,,Spirulina corakiana,,,1323.295914,1323.295914,1323.295914,1323.295914,um3/cm2
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,,,,,count
7/9/2012,7,2012,911TJLCC2,Qualitative,1,TRUE,Zygnema sp 1,,Zygnema sp 1,,,,,,,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Achnanthidium exiguum,,Achnanthidium exiguum,14,14,,,14,14,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,35,35,,,35,35,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Amphipleura pellucida,,Amphipleura pellucida,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Amphora pediculus,,Amphora pediculus,29,29,,,29,29,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,223853.6348,223853.6348,223853.6348,223853.6348,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Bacillariophyceae,,Bacillariophyceae,10,10,,,10,10,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Caloneis bacillum,,Caloneis bacillum,4,4,,,4,4,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Caloneis silicula,,Caloneis silicula,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Chamaepinnularia evanida,,Chamaepinnularia evanida,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Chamaepinnularia muscicola,,Chamaepinnularia muscicola,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Chara vulgaris,,Chara vulgaris,,,58539944904,58539944904,58539944904,58539944904,um3/cm2
7/23/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Cladophora glomerata,,Cladophora glomerata,,,3443526171,3443526171,3443526171,3443526171,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,205,205,,,205,205,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Craticula buderi,,Craticula buderi,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Cylindrospermum stagnale,,Cylindrospermum stagnale,,,2320914.485,2320914.485,2320914.485,2320914.485,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Cymatopleura solea,,Cymatopleura solea,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Diploneis oblongella,,Diploneis oblongella,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Diploneis parma,,Diploneis parma,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Eolimna minima,Lump with Sellaphora atomoides,Sellaphora atomoides,12,12,,,12,12,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Epithemia adnata,,Epithemia adnata,6,6,,,6,6,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Epithemia gibba,,Epithemia gibba,8,8,,,8,8,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,11,11,,,11,11,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Fallacia tenera,,Fallacia tenera,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Geitlerinema amphibium,,Geitlerinema amphibium,,,15040.16609,15040.16609,15040.16609,15040.16609,um3/cm2
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Geitlerinema splendidum,,Geitlerinema splendidum,,,36096.3986,36096.3986,36096.3986,36096.3986,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonella olivacea,,Gomphonella olivacea,4,4,,,4,4,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema,,Exclude,10,10,,,10,10,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema kobayasii,,Gomphonema kobayasii,6,6,,,6,6,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Gomphonema parvulum,,Gomphonema parvulum,6,6,,,6,6,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,311000.5543,311000.5543,311000.5543,311000.5543,um3/cm2
7/23/2012,7,2012,911TJLCC2,Epiphyte,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,66,66,,,66,66,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Hippodonta capitata,,Hippodonta capitata,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Epiphyte,1,TRUE,Leptolyngbya notata,,Leptolyngbya notata,34,34,,,34,34,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Leptolyngbya notata,,Leptolyngbya notata,,,51802.52925,51802.52925,51802.52925,51802.52925,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula cryptotenella,,Navicula cryptotenella,32,32,,,32,32,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula erifuga,,Navicula erifuga,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,12,12,,,12,12,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula menisculus,,Navicula menisculus,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula perminuta,,Navicula perminuta,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia,,Exclude,12,12,,,12,12,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia archibaldii,,Nitzschia archibaldii,8,8,,,8,8,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia dissipata,,Nitzschia dissipata,8,8,,,8,8,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia inconspicua,,Nitzschia inconspicua,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia lacuum,,Nitzschia lacuum,4,4,,,4,4,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia linearis,,Nitzschia linearis,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia recta,,Nitzschia recta,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Nitzschia supralitorea,,Nitzschia supralitorea,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,1812190.311,1812190.311,1812190.311,1812190.311,um3/cm2
7/23/2012,7,2012,911TJLCC2,Microalgae,1,TRUE,Phormidium sp 1,,Phormidium sp 1,,,94438.25216,94438.25216,94438.25216,94438.25216,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium delicatulum,,Planothidium delicatulum,37,37,,,37,37,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium dubium,,Planothidium dubium,7,7,,,7,7,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,19,19,,,19,19,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,6,6,,,6,6,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Planothidium pericavum,Lump with Planothidium engelbrechtii,Planothidium engelbrechtii,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Prestauroneis protracta,,Prestauroneis protracta,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Pseudostaurosira brevistriata,,Pseudostaurosira brevistriata,16,16,,,16,16,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Rhoicosphenia abbreviata,,Rhoicosphenia abbreviata,22,22,,,22,22,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Rhopalodia brebissonii,,Rhopalodia brebissonii,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora atomoides,,Sellaphora atomoides,4,4,,,4,4,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora bacillum,,Sellaphora bacillum,3,3,,,3,3,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Sellaphora pupula,,Sellaphora pupula,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Simonsenia delognei,,Simonsenia delognei,4,4,,,4,4,count
7/23/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Spirogyra cf maxima,,Spirogyra cf maxima,,,5509641873,5509641873,5509641873,5509641873,um3/cm2
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Stauroforma exiguiformis,,Stauroforma exiguiformis,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Integrated,1,TRUE,Staurosira construens,,Staurosira,2,2,,,2,2,count
7/23/2012,7,2012,911TJLCC2,Macroalgae,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,1377410468,1377410468,1377410468,1377410468,um3/cm2
3/18/2013,3,2013,911TJKC1x,Integrated,1,TRUE,Achnanthidium exiguum,,Achnanthidium exiguum,8,8,,,8,8,count
3/18/2013,3,2013,911TJKC1x,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,7,7,,,7,7,count
3/18/2013,3,2013,911TJKC1x,Integrated,1,TRUE,Adlafia minuscula,,Adlafia minuscula,12,12,,,12,12,count
3/18/2013,3,2013,911TJKC1x,Integrated,1,TRUE,Amphora pediculus,,Amphora pediculus,6,6,,,6,6,count
